School ID,School Name,District ID,District Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,County
1720,Miller Wall Elementary School,371,Jefferson Parish Schools,LA,Marrero,70072,2001 Bonnie Ann Dr,,[PK K 1-5],,Y,,,,,,,,446,,412,0,,49583,0,4154,,43841,0,3675,,,172,176,,,,,,,,,LA,49583,281.721590909,43841,254.889534884,LA@1720@371,,SY16-17,,412,0.922697583,Primary,,,,,,,,Jefferson Parish
1686,Myrtle C. Thibodeaux Elementary School,371,Jefferson Parish Schools,LA,Westwego,70094,537 Ave D,,[PK K 1-5],,Y,,,,,,,,367,,339,0,,42027,0,3522,,26245,0,2199,,,176,176,,,,,,,,,LA,42027,238.789772727,26245,149.119318182,LA@1686@371,,SY16-17,,339,0.922676678,Primary,,,,,,,,Jefferson Parish
4189,Patrick F. Taylor Science & Technology Academy,371,Jefferson Parish Schools,LA,Jefferson,70121-3818,2012 Jefferson Highway,,[6-12],,N,,,,,,,,602,,151,45,,19017,4680,27288,,8328,1283,5345,,,173,176,,,,,,,,,LA,23697,134.642045455,9611,55.554913295,LA@4189@371,,SY16-17,,196,0.325581395,Other,,,,,,,,Jefferson Parish
1712,Paul J Solis Elementary School,371,Jefferson Parish Schools,LA,Gretna,70056,2850 Mt Laurel Dr,,[PK K 1-5],,Y,,,,,,,,846,,781,0,,94905,0,7951,,53409,0,4475,,,176,176,,,,,,,,,LA,94905,539.232954545,53409,303.460227273,LA@1712@371,,SY16-17,,781,0.922697752,Primary,,,,,,,,Jefferson Parish
1670,Phoebe Hearst School,371,Jefferson Parish Schools,LA,Metairie,70001,5208 Wabash St,,[PK K 1-5],,Y,,,,,,,,853,,787,0,,93750,0,7854,,50270,0,4211,,,176,176,,,,,,,,,LA,93750,532.670454545,50270,285.625,LA@1670@371,,SY16-17,,787,0.922699894,Primary,,,,,,,,Jefferson Parish
993,Riverdale High School,371,Jefferson Parish Schools,LA,Jefferson,70121,240 Riverdale Dr,,[9-12],,N,,,,,,,,1230,,575,65,,56067,6533,15773,,21001,1630,2736,,,173,176,,,,,,,,,LA,62600,355.681818182,22631,130.815028902,LA@993@371,,SY16-17,,640,0.520325203,High,,,,,,,,Jefferson Parish
1707,Riverdale Middle School,371,Jefferson Parish Schools,LA,Jefferson,70121,3900 Jefferson Hwy,,[6-8],,N,,,,,,,,900,,473,48,,35486,3165,6537,,17262,1254,2024,,,173,176,,,,,,,,,LA,38651,219.607954545,18516,107.028901734,LA@1707@371,,SY16-17,,521,0.578888889,Middle,,,,,,,,Jefferson Parish
944,Rudolph Matas School,371,Jefferson Parish Schools,LA,Metairie,70003,1201 Elisa Ave,,[K 1-8],,Y,,,,,,,,653,,603,0,,74274,0,6222,,40773,0,3415,,,176,176,,,,,,,,,LA,74274,422.011363636,40773,231.664772727,LA@944@371,,SY16-17,,603,0.922704234,Other,,,,,,,,Jefferson Parish
1691,Shirley Johnson/Gretna Park Elementary School,371,Jefferson Parish Schools,LA,Gretna,70053,1130 Gretna Blvd,,[PK K 1-5],,Y,,,,,,,,702,,648,0,,83695,0,7013,,45996,0,3852,,,172,176,,,,,,,,,LA,83695,475.539772727,45996,267.418604651,LA@1691@371,,SY16-17,,648,0.922685981,Primary,,,,,,,,Jefferson Parish
10462,Smothers Academy,371,Jefferson Parish Schools,LA,Jefferson,70121,2012 Jefferson Highway,,[K 1-6],,N,,,,,,,,604,,287,21,,36388,2747,4829,,27857,2131,3748,,,179,179,,,,,,,,,LA,39135,218.631284916,29988,167.530726257,LA@10462@371,,SY16-17,,308,0.509933775,Primary,,,,,,,,Jefferson Parish
956,Stella Worley Middle School,371,Jefferson Parish Schools,LA,Westwego,70094,801 Spartan Dr,,[6-8],,N,,,,,,,,666,,529,25,,69363,2854,3998,,25676,572,693,,,173,176,,,,,,,,,LA,72217,410.323863636,26248,151.722543353,LA@956@371,,SY16-17,,554,0.831831832,Middle,,,,,,,,Jefferson Parish
950,T.H. Harris Middle School,371,Jefferson Parish Schools,LA,Metairie,70003,911 Elise St,,[6-8],,N,,,,,,,,697,,477,25,,43603,1833,6748,,17958,460,1678,,,173,176,,,,,,,,,LA,45436,258.159090909,18418,106.462427746,LA@950@371,,SY16-17,,502,0.720229555,Middle,,,,,,,,Jefferson Parish
1716,Terrytown Elementary School,371,Jefferson Parish Schools,LA,Terrytown,70056,550 E Forest Lawn Dr,,[PK K 1-5],,Y,,,,,,,,636,,587,0,,79906,0,6694,,47694,0,3995,,,172,176,,,,,,,,,LA,79906,454.011363636,47694,277.290697674,LA@1716@371,,SY16-17,,587,0.922702079,Primary,,,,,,,,Jefferson Parish
1004,Theodore Roosevelt Middle School,371,Jefferson Parish Schools,LA,Kenner,70068,3315 Maine Ave,,[6-8],,N,,,,,,,,592,,377,27,,37350,1720,2542,,13600,509,489,,,173,176,,,,,,,,,LA,39070,221.988636364,14109,81.554913295,LA@1004@371,,SY16-17,,404,0.682432432,Middle,,,,,,,,Jefferson Parish
4349,Thomas Jefferson Senior High School,371,Jefferson Parish Schools,LA,Gretna,70053-6127,815 Huey P. Long Avenue,,[9-12],,N,,,,,,,,415,,140,52,,14615,3631,10285,,5786,1234,2140,,,173,176,,,,,,,,,LA,18246,103.670454545,7020,40.578034682,LA@4349@371,,SY16-17,,192,0.462650602,High,,,,,,,,Jefferson Parish
1703,Vic A. Pitre Elementary School,371,Jefferson Parish Schools,LA,Westwego,70094,1525 Spruce St,,[PK K 1-5],,Y,,,,,,,,442,,408,0,,51443,0,4310,,50288,0,4214,,,172,176,,,,,,,,,LA,51443,292.289772727,50288,292.372093023,LA@1703@371,,SY16-17,,408,0.922694743,Primary,,,,,,,,Jefferson Parish
1711,Walter G. Schneckenburger Elem School,371,Jefferson Parish Schools,LA,Kenner,70065,26 Earnest St,,[PK K 1-5],,Y,,,,,,,,498,,460,0,,50287,0,4212,,20710,0,1735,,,172,176,,,,,,,,,LA,50287,285.721590909,20710,120.406976744,LA@1711@371,,SY16-17,,460,0.922714178,Primary,,,,,,,,Jefferson Parish
4827,Washington Montessori,371,Jefferson Parish Schools,LA,Kenner,70062,606 Clay Street,,[PK K 1-5],,Y,,,,,,,,304,,281,0,,40414,0,3386,,27783,0,2328,,,173,176,,,,,,,,,LA,40414,229.625,27783,160.595375723,LA@4827@371,,SY16-17,,281,0.922694064,Primary,,,,,,,,Jefferson Parish
990,West Jefferson High School,371,Jefferson Parish Schools,LA,Harvey,70058,2200 Eighth St,,[9-12],,N,,,,,,,,1533,,963,55,,73436,2576,8262,,33723,856,2088,,,173,176,,,,,,,,,LA,76012,431.886363636,34579,199.878612717,LA@990@371,,SY16-17,,1018,0.664057404,High,,,,,,,,Jefferson Parish
3274,Westbank Community School,371,Jefferson Parish Schools,LA,Marrero,70072,2590 Barataria Boulevard,,[K 1-8],,Y,,,,,,,,64,,59,0,,8334,0,698,,7709,0,646,,,172,176,,,,,,,,,LA,8334,47.352272727,7709,44.819767442,LA@3274@371,,SY16-17,,59,0.922719221,Other,,,,,,,,Jefferson Parish
1679,William Hart Elementary School,371,Jefferson Parish Schools,LA,Gretna,70053,2001 Hancock St,,[PK K 1-5],,Y,,,,,,,,398,,367,0,,47482,0,3978,,46101,0,3862,,,176,176,,,,,,,,,LA,47482,269.784090909,46101,261.9375,LA@1679@371,,SY16-17,,367,0.922697241,Primary,,,,,,,,Jefferson Parish
1687,Woodland West Elementary School,371,Jefferson Parish Schools,LA,Harvey,70058,2143 Mars St,,[PK K 1-5],,Y,,,,,,,,77,,735,0,,95064,0,7965,,80248,0,6722,,,175,176,,,,,,,,,LA,95064,540.136363636,80248,458.56,LA@1687@371,,SY16-17,,735,0.922691669,Primary,,,,,,,,Jefferson Parish
10515,Jefferson RISE Charter School,801476,Jefferson RISE Charter School,LA,Gretna,70056-7304,501 LaPalco Blvd,,[6],,N,,,,,,,,246,,157,29,,14102,2287,5572,,7849,1277,3505,,,165,165,,,,,,,,,LA,16389,99.327272727,9126,55.309090909,LA@10515@801476,,SY16-17,,186,0.756097561,Middle,,,,,,,,Jefferson Parish
3411,EBRP Juvenile Services Detention,800337,Juvenile Services-Detention Center,LA,Baton Rouge,70807,8333 Veterans Memorial Boulevard,,[6-12],,N,,,,,,,,52,,52,0,,12122,0,0,,12212,0,0,,,365,365,,,,,,,,,LA,12122,33.210958904,12212,33.457534247,LA@3411@800337,,SY16-17,,52,1,Other,,,,,,,,East Baton Rouge Parish
2582,Louisiana School for the Deaf,431,LA Schools for the Deaf and the Visually Impaired,LA,Baton Rouge,70821,PO Box 3074,,[PK K 1-12],,N,,,,,,,,139,,122,4,,17778,284,811,,15685,257,358,,,184,184,,,,,,,,,LA,18062,98.163043478,15942,86.641304348,LA@2582@431,,SY16-17,,126,0.906474820,Other,,,,,,,,East Baton Rouge Parish
5192,Louisiana School for the Visually Impaired,431,LA Schools for the Deaf and the Visually Impaired,LA,Baton Rouge,70820-0000,2888 Brightside Lane,,[PK K 1-12],,N,,,,,,,,68,,61,3,,8769,155,534,,8031,174,402,,,182,179,,,,,,,,,LA,8924,49.854748603,8205,45.082417582,LA@5192@431,,SY16-17,,64,0.941176471,Other,,,,,,,,East Baton Rouge Parish
3452,Youth Challenge Program-Camp Beauregard,1074,LA Youth Challenge Program/Alternative,LA,Pineville,71360-3737,"505 F Street, Camp Beauregard",,[11],,N,,,,,,,,260,,260,0,,67298,0,0,,71698,0,0,,,289,277,,,,,,,,,LA,67298,242.953068592,71698,248.089965398,LA@3452@1074,,SY16-17,,260,1,High,,,,,,,,Rapides Parish
3647,Youth Challenge Program-Camp Minden,1074,LA Youth Challenge Program/Alternative,LA,Minden,71055,200 Louisiana Blvd,,[11],,N,,,,,,,,260,,260,0,,65280,0,0,,67065,0,0,,,290,283,,,,,,,,,LA,65280,230.671378092,67065,231.258620690,LA@3647@1074,,SY16-17,,260,1,High,,,,,,,,Webster Parish
3646,Youth Challenge Program/Gillis Long,1074,LA Youth Challenge Program/Alternative,LA,Carville,70721,5445 Point Clair Road Bldg 19,,[11],,N,,,,,,,,345,,345,0,,82432,0,0,,84614,0,0,,,297,293,,,,,,,,,LA,82432,281.337883959,84614,284.895622896,LA@3646@1074,,SY16-17,,345,1,High,,,,,,,,Iberville Parish
10263,Acadiana Renaissance Charter Academy,801423,Lafayette Charter Foundation,LA,Lafayette,70507,205 Vienne Lane,,[K 1-6],,N,,,,,,,,892,,343,66,,36612,5054,22654,,3706,760,1923,,,171,171,,,,,,,,,LA,41666,243.660818713,4466,26.116959064,LA@10263@801423,,SY16-17,,409,0.458520179,Primary,,,,,,,,Lafayette Parish
10262,Lafayette Renaissance Charter Academy,801423,Lafayette Charter Foundation,LA,Youngsville,70592,600 Savoy Road,,[K 1-6],,N,,,,,,,,806,,512,60,,66069,3721,9591,,11653,880,1158,,,171,171,,,,,,,,,LA,69790,408.128654971,12533,73.292397661,LA@10262@801423,220023502396,SY16-17,,572,0.709677419,Primary,,,,,,,,Lafayette Parish
3395,Carencro Catholic Elementary School(C),587,Lafayette Diocese,LA,Carencro,70520,200 West St. Peter Street,,[PK K 1-8],,N,,,,,,,,338,,42,10,,14132,1325,38976,,0,0,0,,,0,176,,,,,,,,,LA,15457,87.823863636,0,,LA@3395@587,,SY16-17,,52,0.153846154,Other,,,,,,,,Lafayette Parish
3396,Cathedral Carmel School (C),587,Lafayette Diocese,LA,Lafayette,70501-6799,848 St. John Street,,[PK K 1-8],,N,,,,,,,,804,,18,1,,21922,142,99849,,0,0,0,,,0,172,,,,,,,,,LA,22064,128.279069767,0,,LA@3396@587,,SY16-17,,19,0.023631841,Other,,,,,,,,Lafayette Parish
3399,Catholic High School (C),587,Lafayette Diocese,LA,New Iberia,70560,1301 DeLaSalle Drive,,[4-12],,N,,,,,,,,823,,68,40,,20331,4187,60668,,0,0,0,,,0,175,,,,,,,,,LA,24518,140.102857143,0,,LA@3399@587,,SY16-17,,108,0.131227217,Other,,,,,,,,Iberia Parish
3422,Hanson Memorial School (C),587,Lafayette Diocese,LA,Franklin,70538,903 Anderson Street,,[6-12],,N,,,,,,,,206,,36,12,,4594,1200,16519,,0,0,0,,,0,177,,,,,,,,,LA,5794,32.734463277,0,,LA@3422@587,,SY16-17,,48,0.233009709,Other,,,,,,,,St. Mary Parish
1049,Holy Family Catholic School (C),587,Lafayette Diocese,LA,Lafayette,70501,200 St John St,,[PK K 1-8],,N,,,,,,,,252,,203,26,,32269,3479,3418,,6094,616,422,,,171,172,,,,,,,,,LA,35748,207.837209302,6710,39.239766082,LA@1049@587,,SY16-17,,229,0.908730159,Other,,,,,,,,Lafayette Parish
3459,Maltrait Memorial School (C),587,Lafayette Diocese,LA,Kaplan,70548,One Crusader Square,,[PK K 1-8],,N,,,,,,,,118,,8,2,,2887,278,7859,,0,0,0,,,0,172,,,,,,,,,LA,3165,18.401162791,0,,LA@3459@587,,SY16-17,,10,0.084745763,Other,,,,,,,,Vermilion Parish
3477,Mt. Carmel School (C),587,Lafayette Diocese,LA,Abbeville,70510-3599,405 Park Avenue,,[PK K 1-8],,N,,,,,,,,390,,23,8,,8488,942,26896,,0,0,0,,,0,172,,,,,,,,,LA,9430,54.825581395,0,,LA@3477@587,,SY16-17,,31,0.079487179,Other,,,,,,,,Vermilion Parish
3479,Notre Dame High School (C),587,Lafayette Diocese,LA,Crowley,70526,910 North Eastern Avenue,,[9-12],,N,,,,,,,,388,,23,11,,10867,1408,34954,,0,0,0,,,0,173,,,,,,,,,LA,12275,70.953757225,0,,LA@3479@587,,SY16-17,,34,0.087628866,High,,,,,,,,Acadia Parish
3481,Opelousas Catholic School (C),587,Lafayette Diocese,LA,Opelousas,70570,428 East Prudhomme Street,,[PK K 1-12],,N,,,,,,,,666,,54,27,,20888,3395,68617,,0,0,0,,,0,177,,,,,,,,,LA,24283,137.192090395,0,,LA@3481@587,,SY16-17,,81,0.121621622,Other,,,,,,,,St. Landry Parish
3486,Our Lady of Fatima School (C),587,Lafayette Diocese,LA,Lafayette,70503,2315 Johnston Street,,[PK K 1-8],,N,,,,,,,,918,,18,6,,20832,680,94940,,0,0,0,,,0,172,,,,,,,,,LA,21512,125.069767442,0,,LA@3486@587,,SY16-17,,24,0.026143791,Other,,,,,,,,Lafayette Parish
3499,Our Mother of Peace Elementary School (C),587,Lafayette Diocese,LA,Crowley,70525,218 North Rogers Street,,[PK K 1-8],,N,,,,,,,,269,,40,27,,12112,3750,27921,,0,0,0,,,0,175,,,,,,,,,LA,15862,90.64,0,,LA@3499@587,,SY16-17,,67,0.249070632,Other,,,,,,,,Acadia Parish
3505,Rayne Catholic Elementary School (C),587,Lafayette Diocese,LA,Rayne,70578,407 South Polk Street,,[PK K 1-8],,N,,,,,,,,323,,34,20,,13060,2451,35310,,0,0,0,,,0,173,,,,,,,,,LA,15511,89.658959538,0,,LA@3505@587,,SY16-17,,54,0.167182663,Other,,,,,,,,Acadia Parish
3507,Redemptorist Catholic School (C),587,Lafayette Diocese,LA,Crowley,70526,606 South Avenue,,[PK K 1-8],,N,,,,,,,,182,,31,15,,8839,1997,17689,,0,0,0,,,0,175,,,,,,,,,LA,10836,61.92,0,,LA@3507@587,,SY16-17,,46,0.252747253,Other,,,,,,,,Acadia Parish
3657,Sacred Heart School (C),587,Lafayette Diocese,LA,Ville Platte,70586,532 East Main Street,,[K 1-12],,N,,,,,,,,628,,63,38,,21135,4790,58363,,0,0,0,,,0,175,,,,,,,,,LA,25925,148.142857143,0,,LA@3657@587,,SY16-17,,101,0.160828025,Other,,,,,,,,Evangeline Parish
4820,Saints Peter & Paul Catholic Elementary School,587,Lafayette Diocese,LA,Scott,70583,1301 Old Spanish Trail,,[PK K 1-8],,N,,,,,,,,355,,22,11,,12345,1636,44617,,0,0,0,,,0,175,,,,,,,,,LA,13981,79.891428571,0,,LA@4820@587,,SY16-17,,33,0.092957746,Other,,,,,,,,Lafayette Parish
3533,St. Bernard School (C),587,Lafayette Diocese,LA,Breaux Bridge,70517,251 East Bridge Street,,[PK K 1-8],,N,,,,,,,,484,,59,19,,19884,2456,53008,,0,0,0,,,0,173,,,,,,,,,LA,22340,129.132947977,0,,LA@3533@587,,SY16-17,,78,0.161157025,Other,,,,,,,,St. Martin Parish
3535,St. Cecilia School (C),587,Lafayette Diocese,LA,Broussard,70518,302 West Main,,[PK K 1-8],,N,,,,,,,,483,,9,8,,13100,1162,56451,,0,0,0,,,0,172,,,,,,,,,LA,14262,82.918604651,0,,LA@3535@587,,SY16-17,,17,0.035196687,Other,,,,,,,,Lafayette Parish
3543,St. Edmund School (C),587,Lafayette Diocese,LA,Eunice,70535,351 West Magnolia,,[PK K 1-12],,N,,,,,,,,434,,58,22,,17235,2797,39172,,0,0,0,,,0,175,,,,,,,,,LA,20032,114.468571429,0,,LA@3543@587,,SY16-17,,80,0.184331797,Other,,,,,,,,St. Landry Parish
3544,St. Edward School (C),587,Lafayette Diocese,LA,New Iberia,70560,175 Porter Street,,[PK K 1-3],,N,,,,,,,,360,,51,15,,15775,2416,39697,,0,0,0,,,0,175,,,,,,,,,LA,18191,103.948571429,0,,LA@3544@587,,SY16-17,,66,0.183333333,Primary,,,,,,,,Iberia Parish
3552,St. Francis School (C),587,Lafayette Diocese,LA,Iota,70543,490 St. Joseph Avenue,,[PK K 1-8],,N,,,,,,,,141,,30,6,,7292,796,13558,,0,0,0,,,0,173,,,,,,,,,LA,8088,46.751445087,0,,LA@3552@587,,SY16-17,,36,0.255319149,Other,,,,,,,,Acadia Parish
3559,St. Genevieve School (C),587,Lafayette Diocese,LA,Lafayette,70501,201 Elizabeth Street,,[PK K 1-8],,N,,,,,,,,534,,16,20,,14848,2494,65204,,0,0,0,,,0,172,,,,,,,,,LA,17342,100.825581395,0,,LA@3559@587,,SY16-17,,36,0.067415730,Other,,,,,,,,Lafayette Parish
3563,St. Ignatius School (C),587,Lafayette Diocese,LA,Grand Coteau,70541,180 Church Street,,[PK K 1-8],,N,,,,,,,,384,,34,29,,14436,3963,44794,,0,0,0,,,0,174,,,,,,,,,LA,18399,105.741379310,0,,LA@3563@587,,SY16-17,,63,0.1640625,Other,,,,,,,,St. Landry Parish
3573,St. John Elementary School (C),587,Lafayette Diocese,LA,Franklin,70538,924 Main Street,,[PK K 1-5],,N,,,,,,,,127,,23,16,,3714,2092,14955,,0,0,0,,,0,177,,,,,,,,,LA,5806,32.802259887,0,,LA@3573@587,,SY16-17,,39,0.307086614,Primary,,,,,,,,St. Mary Parish
3603,St. Michael School (C),587,Lafayette Diocese,LA,Crowley,70526,805 East Norhtern Avenue,,[PK K 1-8],,N,,,,,,,,391,,11,11,,10196,1349,45661,,0,0,0,,,0,174,,,,,,,,,LA,11545,66.350574713,0,,LA@3603@587,,SY16-17,,22,0.056265985,Other,,,,,,,,Acadia Parish
3609,St. Peter School (C),587,Lafayette Diocese,LA,Gueydan,70542,513 Sixth Street,,[PK K 1-8],,N,,,,,,,,51,,7,1,,1778,135,4000,,0,0,0,,,0,171,,,,,,,,,LA,1913,11.187134503,0,,LA@3609@587,,SY16-17,,8,0.156862745,Other,,,,,,,,Vermilion Parish
3613,St. Pius Elementary School,587,Lafayette Diocese,LA,Lafayette,70508,205 E Bayou Pkwy,,[PK K 1-8],,N,,,,,,,,710,,11,4,,18440,558,95228,,0,0,0,,,0,174,,,,,,,,,LA,18998,109.183908046,0,,LA@3613@587,,SY16-17,,15,0.021126761,Other,,,,,,,,Lafayette Parish
3745,St. Thomas More Catholic High School,587,Lafayette Diocese,LA,Lafayette,70508,450 East Farrel Road,,[9-12],,N,,,,,,,,1087,,14,0,,13097,6,56860,,0,0,0,,,0,171,,,,,,,,,LA,13103,76.625730994,0,,LA@3745@587,,SY16-17,,14,0.012879485,High,,,,,,,,Lafayette Parish
3629,Sts. Leo-Seton School (C),587,Lafayette Diocese,LA,Lafayette,70501,502 St. Leo Street,,[PK K 1-8],,N,,,,,,,,510,,34,13,,17862,1990,63061,,0,0,0,,,0,172,,,,,,,,,LA,19852,115.418604651,0,,LA@3629@587,,SY16-17,,47,0.092156863,Other,,,,,,,,Lafayette Parish
3631,Teurlings Catholic High School(C),587,Lafayette Diocese,LA,Lafayette,70501,139 Teurlings Drive,,[9-12],,N,,,,,,,,805,,37,11,,13385,706,44730,,0,0,0,,,0,171,,,,,,,,,LA,14091,82.403508772,0,,LA@3631@587,,SY16-17,,48,0.059627329,High,,,,,,,,Lafayette Parish
3640,Vermillion Catholic High School (C),587,Lafayette Diocese,LA,Abbeville,70510,425 Park Avenue,,[9-12],,N,,,,,,,,253,,12,3,,3365,150,8737,,0,0,0,,,0,173,,,,,,,,,LA,3515,20.317919075,0,,LA@3640@587,,SY16-17,,15,0.059288538,High,,,,,,,,Vermilion Parish
3453,Lafayette Juvenile Detention Home,429,Lafayette Juvenile Detention Home,LA,Lafayette,70502-2399,1613 Surrey Street,,,,N,,,,,,,,15,,15,0,,3686,0,0,,3187,0,0,,,364,364,,,,,,,,,LA,3686,10.126373626,3187,8.755494505,LA@3453@429,,SY16-17,,15,1,,,,,,,,,Lafayette Parish
1034,Acadian Middle School,373,Lafayette Parish School System,LA,Lafayette,70507,4201 Moss St,,[6-8],,Y,,,,,,,,377,,377,0,,53974,0,0,,20126,0,0,,,169,169,,,,,,,,,LA,53974,319.372781065,20126,119.088757396,LA@1034@373,,SY16-17,,377,1,Middle,,,,,,,,Lafayette Parish
1749,Acadiana High School,373,Lafayette Parish School System,LA,Lafayette,70506,315 Rue du Belier,,[8-12],,Y,,,,,,,,1903,,1201,86,,131765,761,3116,,31674,79,262,,,170,169,,,,,,,,,LA,132526,784.177514793,31753,186.782352941,LA@1749@373,,SY16-17,,1287,0.976898155,High,,,,,,,,Lafayette Parish
1016,Alice N. Boucher Elementary School,373,Lafayette Parish School System,LA,Lafayette,70501,400 Patterson St,,[PK K 1-5],,Y,,,,,,,,747,,747,0,,108241,0,0,,93906,0,0,,,169,169,,,,,,,,,LA,108241,640.479289941,93906,555.656804734,LA@1016@373,,SY16-17,,747,1,Primary,,,,,,,,Lafayette Parish
1726,Broadmoor Elementary School,373,Lafayette Parish School System,LA,Lafayette,70503,609 Broadmoor Blvd,,[PK K 1-4],,N,,,,,,,,635,,325,44,,45080,4041,17938,,24528,1792,4140,,,169,169,,,,,,,,,LA,49121,290.656804734,26320,155.739644970,LA@1726@373,,SY16-17,,369,0.581102362,Primary,,,,,,,,Lafayette Parish
1727,Broussard Middle School,373,Lafayette Parish School System,LA,Broussard,70518,1325 S Morgan Ave,,[4-8],,Y,,,,,,,,574,,377,33,,54794,300,1738,,21120,113,233,,,169,169,,,,,,,,,LA,55094,326,21233,125.639053254,LA@1727@373,,SY16-17,,410,0.969256350,Middle,,,,,,,,Lafayette Parish
1033,Carencro Heights Elementary School,373,Lafayette Parish School System,LA,Carencro,70520,601 Tee Ma Rd,,[PK K 1-5],,Y,,,,,,,,589,,589,0,,90781,0,0,,90983,0,0,,,169,169,,,,,,,,,LA,90781,537.165680473,90983,538.360946746,LA@1033@373,,SY16-17,,589,1,Primary,,,,,,,,Lafayette Parish
1019,Carencro High School,373,Lafayette Parish School System,LA,Lafayette,70507,721 W Butcher Switch Rd,,[8-12],,Y,,,,,,,,1099,,1099,0,,101862,0,0,,32552,0,0,,,170,169,,,,,,,,,LA,101862,602.733727811,32552,191.482352941,LA@1019@373,,SY16-17,,1099,1,High,,,,,,,,Lafayette Parish
1018,Carencro Middle School,373,Lafayette Parish School System,LA,Carencro,70520,4301 North University,,[4-8],,Y,,,,,,,,568,,568,0,,76854,0,0,,30157,0,0,,,169,169,,,,,,,,,LA,76854,454.757396450,30157,178.443786982,LA@1018@373,,SY16-17,,568,1,Middle,,,,,,,,Lafayette Parish
1728,Charles M Burke Elementary School,373,Lafayette Parish School System,LA,Duson,70529,2845 Ridge Rd,,[PK K 1-5],,Y,,,,,,,,727,,727,0,,100810,0,0,,54151,0,0,,,169,169,,,,,,,,,LA,100810,596.508875740,54151,320.420118343,LA@1728@373,,SY16-17,,727,1,Primary,,,,,,,,Lafayette Parish
5527,David Thibodaux STEM Magnet Academy,373,Lafayette Parish School System,LA,Lafayette,70501,805 Teurlings Drive,,[6-12],,N,,,,,,,,1033,,452,71,,51652,3503,29904,,18762,1354,4053,,,170,169,,,,,,,,,LA,55155,326.360946746,20116,118.329411765,LA@5527@373,,SY16-17,,523,0.506292352,Other,,,,,,,,Lafayette Parish
1021,Duson Elementary School,373,Lafayette Parish School System,LA,Duson,70529,301 Fourth Street,,[PK K 1-5],,Y,,,,,,,,195,,195,0,,28926,0,0,,14748,0,0,,,169,169,,,,,,,,,LA,28926,171.159763314,14748,87.266272189,LA@1021@373,,SY16-17,,195,1,Primary,,,,,,,,Lafayette Parish
1772,Edgar Martin Middle School,373,Lafayette Parish School System,LA,Lafayette,70503,401 Broadmoor Blvd,,[4-8],,N,,,,,,,,628,,337,42,,37039,3471,11520,,12670,771,863,,,169,169,,,,,,,,,LA,40510,239.704142012,13441,79.532544379,LA@1772@373,,SY16-17,,379,0.603503185,Middle,,,,,,,,Lafayette Parish
1763,Ernest Gallet Elementary School,373,Lafayette Parish School System,LA,Youngsville,70592,2901 E Milton Ave,,[PK K 1-5],,N,,,,,,,,998,,466,62,,63946,5108,27739,,37363,2583,6694,,,169,169,,,,,,,,,LA,69054,408.603550296,39946,236.366863905,LA@1763@373,,SY16-17,,528,0.529058116,Primary,,,,,,,,Lafayette Parish
1022,Evangeline Elementary School,373,Lafayette Parish School System,LA,Lafayette,70501,610 E Butcher Switch Rd,,[PK K 1-5],,Y,,,,,,,,608,,608,0,,89712,0,0,,48322,0,0,,,169,169,,,,,,,,,LA,89712,530.840236686,48322,285.928994083,LA@1022@373,,SY16-17,,608,1,Primary,,,,,,,,Lafayette Parish
1770,Green T Lindon Elementary School,373,Lafayette Parish School System,LA,Youngsville,70592,603 Ave B,,[PK K 1-5],,N,,,,,,,,1023,,456,62,,62701,4655,36185,,28780,1523,9089,,,169,169,,,,,,,,,LA,67356,398.556213018,30303,179.307692308,LA@1770@373,,SY16-17,,518,0.506353861,Primary,,,,,,,,Lafayette Parish
