ISP,Street Address-Line 2,School Type-Original,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Paid,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,County,District ID,District Name,School ID,School Name,School Level-Original,Street Address-Line 1,City,State-Physical,Zip Code,CEP (Y/N),Enrollment-Total,Enrollment-Free,Enrollment-Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Operating Days-Breakfast Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days-Lunch Only,Breakfast Delivery Model from State Agency Tracking-Original
,,,,,,,,,,,,,,,,,,,,,,LA,35001,204.684210526,15615,91.315789474,LA@1773@373,,SY18-19,,316,0.282900627,Middle,,,,,GNG,,,Lafayette Parish,373,Lafayette Parish School System,1773,Milton Elementary School,[PK K 1-8],222 W. Milton Avenue,Milton,LA,70558,N,1117,275,41,13932,1683,14897,171,30017,4984,51988,171,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,38148,223.087719298,12618,73.789473684,LA@1031@373,,SY18-19,,345,0.982082175,Primary,,,,,GNG,,,Lafayette Parish,373,Lafayette Parish School System,1031,Myrtle Place Elementary School,[PK K 1-5],1100 Myrtle Pl Blvd,Lafayette,LA,70506,Y,351,345,0,12618,0,230,171,38148,0,696,171,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,65634,383.824561404,24144,141.192982456,LA@1664@373,,SY18-19,,649,0.982118541,High,,,,,GNG,,,Lafayette Parish,373,Lafayette Parish School System,1664,Northside High School,[9-12],301 Dunand St,Lafayette,LA,70501,Y,661,649,0,24144,0,439,171,65634,0,1195,171,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,100735,589.093567251,25793,150.836257310,LA@1757@373,,SY18-19,,1366,0.982100204,High,,,,,GNG,,,Lafayette Parish,373,Lafayette Parish School System,1757,O Comeaux High School,[9-12],100 W Bluebird Dr,Lafayette,LA,70508,Y,1391,1366,0,25793,0,468,171,100735,0,1836,171,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,74170,433.742690058,57122,334.046783626,LA@1668@373,,SY18-19,,534,0.982110936,Primary,,,,,BIC,,,Lafayette Parish,373,Lafayette Parish School System,1668,Ossun Elementary School,[PK K 1-5],400 Rue Scholastique,Lafayette,LA,70507,Y,544,534,0,57122,0,1042,171,74170,0,1351,171,CLASSRM
,,,,,,,,,,,,,,,,,,,,,,LA,76549,447.654970760,44223,258.614035088,LA@1753@373,,SY18-19,,957,0.982102535,Middle,,,,,GNG,,,Lafayette Parish,373,Lafayette Parish School System,1753,Paul Breaux Middle School,[5-8],1400 S Orange St,Lafayette,LA,70501,Y,974,957,0,44223,0,807,171,76549,0,1395,171,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,89885,525.643274854,36435,213.070175439,LA@1695@373,,SY18-19,,705,0.982092129,Primary,,,,,GNG,,,Lafayette Parish,373,Lafayette Parish School System,1695,Prairie Elementary School,[PK K 1-5],2910 Ambassador Caffery Parkway,Lafayette,LA,70506,Y,718,705,0,36435,0,663,171,89885,0,1639,171,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,81483,476.508771930,37998,222.210526316,LA@1715@373,,SY18-19,,570,0.982113370,Primary,,,,,GNG,,,Lafayette Parish,373,Lafayette Parish School System,1715,Ridge Elementary School,[PK K 1-5],2901 S Fieldspan Rd,Duson,LA,70529,Y,580,570,0,37998,0,692,171,81483,0,1484,171,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,75116,439.274853801,40275,235.526315789,LA@1028@373,,SY18-19,,568,0.982075385,Middle,,,,,BIC,,,Lafayette Parish,373,Lafayette Parish School System,1028,Scott Middle School,[5-8],116 Marie St,Scott,LA,70583,Y,578,568,0,40275,0,734,171,75116,0,1371,171,CLASSRM
,,,,,,,,,,,,,,,,,,,,,,LA,107972,631.415204678,57922,338.725146199,LA@1775@373,,SY18-19,,737,0.982099327,Primary,,,,,GNG,,,Lafayette Parish,373,Lafayette Parish School System,1775,SJ Montgomery Elementary School,[PK K 1-5],600 Foreman Dr,Lafayette,LA,70506,Y,750,737,0,57922,0,1056,171,107972,0,1968,171,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,33200,194.152046784,8406,49.157894737,LA@11002@373,,SY18-19,,344,0.279674797,High,,,,,GNG,,,Lafayette Parish,373,Lafayette Parish School System,11002,Southside High School,[9-12],312 Almonaster Road,Youngsville,LA,70592,N,1230,302,42,7352,1054,4660,171,28657,4543,45267,171,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,64402,397.543209877,64145,395.956790123,LA@203@373,,SY18-19,,457,0.982112085,Primary,,,,,BIC,,,Lafayette Parish,373,Lafayette Parish School System,203,Truman Elementary School,[PK],200 Clara St,Lafayette,LA,70501,Y,465,457,0,64145,0,1168,162,64402,0,1173,162,CLASSRM
,,,,,,,,,,,,,,,,,,,,,,LA,60535,354.005847953,53461,312.637426901,LA@1754@373,,SY18-19,,428,0.982073329,Primary,,,,,BIC,,,Lafayette Parish,373,Lafayette Parish School System,1754,Westside Elementary School,[PK K 1-4],912 Delhomme Ave,Scott,LA,70583,Y,436,428,0,53461,0,976,171,60535,0,1105,171,CLASSRM
,,,,,,,,,,,,,,,,,,,,,,LA,79593,465.456140351,42509,248.590643275,LA@1759@373,,SY18-19,,670,0.982096145,Primary,,,,,GNG,,,Lafayette Parish,373,Lafayette Parish School System,1759,Woodvale Elementary School,[PK K 1-4],100 Leon Dr,Lafayette,LA,70503,Y,682,670,0,42509,0,776,171,79593,0,1451,171,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,44236,258.690058480,24803,145.046783626,LA@1774@373,,SY18-19,,381,0.387983707,Middle,,,,,GNG,,,Lafayette Parish,373,Lafayette Parish School System,1774,Youngsville Middle School,[5-8],600 Church Street,Youngsville,LA,70592,N,982,339,42,22586,2217,10739,171,39266,4970,30164,171,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,67636,388.712643678,39237,226.803468208,LA@1781@374,,SY18-19,,461,0.606578947,Primary,,,,,,,,Terrebonne Parish,374,Lafourche Parish School Board,1781,Bayou Blue Elementary School,[PK K 1-4],1916 Byu Blue Rd,Houma,LA,70364,N,760,422,39,36859,2378,9730,173,61496,6140,32103,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,37199,213.787356322,17298,99.413793103,LA@4348@374,,SY18-19,,312,0.610567515,Middle,,,,,,,,Terrebonne Parish,374,Lafourche Parish School Board,4348,Bayou Blue Middle School,[5-8],196 Mazerac Street,Houma,LA,70364,N,511,281,31,16190,1108,3102,174,33812,3387,17665,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,21749,124.994252874,12558,72.172413793,LA@1782@374,,SY18-19,,162,0.576512456,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1782,Bayou Boeuf Elementary School,[PK K 1-5],4138 Hwy 307,Thibodaux,LA,70301,N,281,143,19,11784,774,6477,174,19090,2659,13958,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,20079,115.396551724,3681,21.155172414,LA@5479@374,,SY18-19,,150,0.308641975,Middle,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,5479,Bayou Community Academy Charter School,[PK K 1-8],802 East 7th Street,Thibodaux,LA,70301,N,486,110,40,3064,617,1985,174,14714,5365,21259,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,62227,357.626436782,34370,197.528735632,LA@1787@374,,SY18-19,,404,1,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1787,C.M. Washington Elementary School,[4-5],200 Iris St,Thibodaux,LA,70301,Y,404,404,0,34370,0,0,174,62227,0,0,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,78042,448.517241379,28549,164.074712644,LA@1783@374,,SY18-19,,724,0.531181218,High,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1783,Central Lafourche High School,[9-12],4820 Hwy 1,Raceland,LA,70394,N,1363,639,85,26824,1725,3688,174,68753,9289,46834,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,23549,135.339080460,7959,45.741379310,LA@1779@374,,SY18-19,,162,0.437837838,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1779,Chackbay Elementary School,[PK K 1-5],101 School Ln,Thibodaux,LA,70301,N,370,142,20,6930,1029,7793,174,20534,3015,26572,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,43477,249.867816092,17335,99.626436782,LA@1780@374,,SY18-19,,326,0.679166667,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1780,Cut Off Elementary School,[PK K 1-5],177 West 55th Street,Cut Off,LA,70345,N,480,287,39,16235,1100,3411,174,38493,4984,14015,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,31646,181.873563218,12324,70.827586207,LA@1788@374,,SY18-19,,206,0.703071672,Middle,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1788,East Thibodaux Middle School,[6-8],802 E Seventh St,Thibodaux,LA,70301,N,293,192,14,11952,372,1042,174,29739,1907,8792,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,41347,237.626436782,17321,99.545977011,LA@1789@374,,SY18-19,,296,0.693208431,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1789,Galliano Elementary School,[PK K 1-5],148 W. 158th Street,Galliano,LA,70354,N,427,280,16,16640,681,4334,174,39757,1590,11375,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,32614,187.436781609,17203,99.439306358,LA@1791@374,,SY18-19,,213,1,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1791,Golden Meadow Lower Elementary School,[PK K 1-2],118 Alcide St,Golden Meadow,LA,70357,Y,213,213,0,17203,0,0,173,32614,0,0,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,37230,213.965517241,12856,73.885057471,LA@1792@374,,SY18-19,,297,0.757653061,Middle,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1792,Golden Meadow Middle School,[6-8],630 South Bayou Drive,Golden Meadow,LA,70357,N,392,273,24,12357,499,1086,174,34229,3001,9160,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,30580,175.747126437,10220,58.735632184,LA@3276@374,,SY18-19,,210,1,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,3276,Golden Meadow Upper Elementary School,[3-5],124 North Third Street,Golden Meadow,LA,70357,Y,210,210,0,10220,0,0,174,30580,0,0,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,34512,198.344827586,10413,59.844827586,LA@1796@374,,SY18-19,,325,0.614366730,Middle,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1796,Larose-Cut Off Middle School,[6-8],13356 West Main Street,Cut Off,LA,70345,N,529,294,31,10300,113,780,174,31436,3076,13923,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,35019,201.258620690,19258,110.678160920,LA@1798@374,,SY18-19,,247,0.552572707,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1798,Lockport Lower Elementary School,[PK K 1-2],1421 Crescent Ave,Lockport,LA,70374,N,447,218,29,17433,1825,8189,174,30634,4385,21434,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,28981,166.557471264,7526,43.252873563,LA@1797@374,,SY18-19,,211,0.559681698,Middle,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1797,Lockport Middle School,[6-8],720 Main St,Lockport,LA,70374,N,377,182,29,7146,380,431,174,25203,3778,17205,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,36040,207.126436782,13435,77.212643678,LA@1799@374,,SY18-19,,233,0.579601990,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1799,Lockport Upper Elementary School,[3-5],201 School St,Lockport,LA,70374,N,402,212,21,12588,847,2859,174,32855,3185,21689,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,20949,120.396551724,9512,54.666666667,LA@1794@374,,SY18-19,,157,0.554770318,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1794,North Larose Elementary School,[PK K 1-5],175 Richardel Drive,Lockport,LA,70374,N,283,131,26,8231,1281,4619,174,17663,3286,13522,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,61190,351.666666667,48329,277.752873563,LA@1801@374,,SY18-19,,405,1,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1801,Raceland Lower Elementary School,[PK K 1-2],4101 Hwy 308 South,Raceland,LA,70394,Y,405,405,0,48329,0,0,174,61190,0,0,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,36926,212.218390805,12885,74.051724138,LA@1800@374,,SY18-19,,251,0.789308176,Middle,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1800,Raceland Middle School,[6-8],3737 Hwy 308,Raceland,LA,70394,N,318,232,19,12366,519,720,174,34126,2800,8585,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,54419,312.752873563,30803,177.028735632,LA@1802@374,,SY18-19,,362,1,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1802,Raceland Upper Elementary School,[3-5],3759 Hwy 308,Raceland,LA,70394,Y,362,362,0,30803,0,0,174,54419,0,0,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,16326,93.827586207,3808,21.885057471,LA@1785@374,,SY18-19,,117,0.419354839,Middle,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1785,Sixth Ward Middle School,[6-8],795 Choctaw Rd,Thibodaux,LA,70301,N,279,99,18,3342,466,1768,174,13611,2715,21152,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,62997,364.144508671,22690,131.156069364,LA@1786@374,,SY18-19,,538,0.511893435,High,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1786,South Lafourche High School,[9-12],16911 East Main Street,Galliano,LA,70354,N,1051,481,57,20909,1781,4102,173,55841,7156,38464,173,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,36459,209.534482759,18914,108.701149425,LA@3277@374,,SY18-19,,267,0.670854271,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,3277,South Larose Elementary School,[PK K 1-5],13360 West Main Street,Cut Off,LA,70345,N,398,244,23,17995,919,4583,174,33959,2500,12282,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,20472,117.655172414,14770,84.885057471,LA@1784@374,,SY18-19,,138,0.560975610,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1784,St. Charles Elementary School,[PK K 1-5],1690 Hwy 1,Thibodaux,LA,70301,N,246,110,28,11835,2935,6526,174,16317,4155,11066,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,87514,502.954022989,67280,386.666666667,LA@1805@374,,SY18-19,,602,1,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1805,Thibodaux Elementary School,[PK K 1],700 E Seventh St,Thibodaux,LA,70301,Y,602,602,0,67280,0,0,174,87514,0,0,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,94617,543.775862069,41403,237.948275862,LA@1806@374,,SY18-19,,831,0.592302210,High,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1806,Thibodaux High School,[9-12],1355 Tiger Dr,Thibodaux,LA,70301,N,1403,750,81,39348,2055,3558,174,86757,7860,36725,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,58396,335.609195402,32185,184.971264368,LA@1793@374,,SY18-19,,373,1,Primary,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1793,W.S. Lafargue Elementary School,[2-3],700 Plantation Rd,Thibodaux,LA,70301,Y,373,373,0,32185,0,0,174,58396,0,0,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,48833,280.649425287,17941,103.109195402,LA@1807@374,,SY18-19,,331,0.817283951,Middle,,,,,,,,Lafourche Parish,374,Lafourche Parish School Board,1807,West Thibodaux Middle School,[6-8],1111 E Twelfth St,Thibodaux,LA,70301,N,405,310,21,17239,702,1174,174,45530,3303,9641,174,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,111832,653.988304094,49634,290.257309942,LA@5580@801243,,SY18-19,,855,0.834990891,Middle,,,,,,,,Calcasieu Parish,801243,"Lake Charles Charter Academy Foundation, Inc.",5580,Lake Charles Charter Academy,[PK K 1-8],2750 Power Centre Parkway,Lake Charles,LA,70607-7538,Y,1024,855,0,49634,0,9809,171,111832,0,22100,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,52438,312.130952381,21054,125.321428571,LA@4830@800982,,SY18-19,,460,0.712074303,Other,,,,,,,,Orleans Parish,800982,Lake Forest Elementary Charter School Corporation,4830,Lake Forest Elementary Charter School,[K 1-8],11110 Lake Forest Blvd,New Orleans,LA,70128,N,646,395,65,18429,2625,4641,168,45541,6897,15111,168,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,14027,85.530487805,8533,52.672839506,LA@1813@375,,SY18-19,,124,0.799487033,Primary,,,,,,,,Lasalle Parish,375,LaSalle Parish School Board,1813,Fellowship Elementary School,[PK K 1-5],1650 Hwy. 773,Trout,LA,71371,Y,155,124,0,8533,0,2142,162,14027,0,3518,164,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,33144,200.872727273,15883,98.043209877,LA@1814@375,,SY18-19,,244,0.799344009,Primary,,,,,,,,Lasalle Parish,375,LaSalle Parish School Board,1814,Goodpine Middle School,[3-5],12642 Hwy 84 West,Jena,LA,71342,Y,305,244,0,15883,0,3982,162,33144,0,8320,165,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,37391,227.993902439,29705,183.364197531,LA@1815@375,,SY18-19,,306,0.799380011,Primary,,,,,,,,Lasalle Parish,375,LaSalle Parish School Board,1815,Jena Elementary School,[PK K 1-2],1941 East Oak Street,Jena,LA,71342,Y,383,306,0,29705,0,7452,162,37391,0,9384,164,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,40829,247.448484848,9937,61.339506173,LA@1816@375,,SY18-19,,403,0.799408701,High,,,,,,,,Lasalle Parish,375,LaSalle Parish School Board,1816,Jena High School,[9-12],243 East High School Drive,Jena,LA,71342,Y,504,403,0,9937,0,2493,162,40829,0,10245,165,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,38490,233.272727273,12160,75.061728395,LA@1817@375,,SY18-19,,276,0.799410152,Middle,,,,,,,,Lasalle Parish,375,LaSalle Parish School Board,1817,Jena Junior High School,[6-8],114 E. Southern Ave.,Jena,LA,71342,Y,345,276,0,12160,0,3051,162,38490,0,9658,165,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,19121,115.884848485,9168,56.592592593,LA@1818@375,,SY18-19,,199,0.799339492,High,,,,,,,,Lasalle Parish,375,LaSalle Parish School Board,1818,LaSalle High School,[9-12],3820 Main Street Hwy 165,Olla,LA,71465,Y,249,199,0,9168,0,2299,162,19121,0,4800,165,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,17914,109.231707317,9733,59.711656442,LA@1820@375,,SY18-19,,139,0.799410951,Middle,,,,,,,,Lasalle Parish,375,LaSalle Parish School Board,1820,LaSalle Junior High School,[6-8],5960 Tannehill Drive,Urania,LA,71480,Y,174,139,0,9733,0,2442,163,17914,0,4495,164,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,16304,98.812121212,16200,100,LA@1823@375,,SY18-19,,129,0.799450819,Middle,,,,,GNG,,,Lasalle Parish,375,LaSalle Parish School Board,1823,Nebo Elementary School,[PK K 1-8],300 Hwy. 777,Jena,LA,71342,Y,161,129,0,16200,0,4066,162,16304,0,4090,165,GRABGO
,,,,,,,,,,,,,,,,,,,,,,LA,38477,241.993710692,26461,168.541401274,LA@1824@375,,SY18-19,,305,0.799405801,Primary,,,,,,,,Lasalle Parish,375,LaSalle Parish School Board,1824,Olla-Standard Elementary School,[PK K 1-5],4170 School Drive,Olla,LA,71465,Y,382,305,0,26461,0,6641,157,38477,0,9655,159,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,28027,159.244318182,27663,156.288135593,LA@10757@801587,,SY18-19,,197,1,Middle,,,,,BIC,,,East Baton Rouge Parish,801587,Laurel Oaks Foundation,10757,Appex Collegiate Academy Charter School,[6-8],9700 Scenic Highway,Baton Rouge,LA,70807,Y,197,197,0,27663,0,0,177,28027,0,0,176,CLASSRM
,,,,,,,,,,,,,,,,,,,,,,LA,12480,77.515527950,11271,69.574074074,LA@11057@801587,,SY18-19,,91,1,Primary,,,,,BIC,,,East Baton Rouge Parish,801587,Laurel Oaks Foundation,11057,Laurel Oaks Charter School,[K 1-2],440 N. Foster Drive,Baton Rouge,LA,70806,Y,91,91,0,11271,0,0,162,12480,0,0,161,CLASSRM
,,,,,,,,,,,,,,,,,,,,,,LA,18452,94.625641026,6961,35.697435897,LA@3056@800331,,SY18-19,,130,0.616113744,Primary,,,,,,,,St. Charles Parish,800331,"Life Church Assembly of God, Inc.",3056,Boutte Christian Academy (AG),[PK K 1-5],13271 Highway 90,Boutte,LA,70039,N,211,121,9,6555,406,7441,195,16962,1490,11870,195,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,4332,27.417721519,1980,12.531645570,LA@5376@801477,,SY18-19,,32,1,Other,,,,,BIC,,,Orleans Parish,801477,Light City Christian Academy,5376,Light City Academy,[K 1-12],6117 St. Claude Avenue,New Orleans,LA,70117,Y,32,32,0,1980,0,0,158,4332,0,0,158,CLASSRM
,,,,,,,,,,,,,,,,,,,,,,LA,28321,170.608433735,19493,117.427710843,LA@1827@376,,SY18-19,,207,0.442307692,Primary,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,1827,Choudrant Elementary School,[K 1-6],160 Walker Road,Choudrant,LA,71227,N,468,185,22,17815,1678,9577,166,25200,3121,20514,166,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,12399,75.145454545,4696,28.460606061,LA@1828@376,,SY18-19,,133,0.404255319,Middle/High,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,1828,Choudrant High School,[7-12],Box 220,Choudrant,LA,71227,N,329,117,16,4298,398,1221,165,10859,1540,10532,165,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,49583,275.461111111,31801,176.672222222,LA@1829@376,,SY18-19,,397,0.853114246,Primary,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,1829,Cypress Springs Elementary School,[3-5],1040 Saratoga St,Ruston,LA,71270,Y,465,397,0,31801,0,5477,180,49583,0,8537,180,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,16718,101.321212121,13591,81.873493976,LA@1077@376,,SY18-19,,125,0.853133293,Primary,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,1077,Dubach School,[PK K 1-5],7710 Fellowship Rd,Dubach,LA,71235,Y,147,125,0,13591,0,2342,166,16718,0,2878,165,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,50259,280.776536313,28864,161.251396648,LA@1831@376,,SY18-19,,408,0.853134389,Primary,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,1831,Glen View Elementary School,[K 1-2],1601 Bittersweet,Ruston,LA,71270,Y,478,408,0,28864,0,4970,179,50259,0,8652,179,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,39915,241.909090909,23253,140.927272727,LA@1833@376,,SY18-19,,300,0.853085127,Primary,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,1833,Hillcrest Elementary School,[K 1-2],301 E Kentucky Ave,Ruston,LA,71270,Y,352,300,0,23253,0,4003,165,39915,0,6874,165,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,34368,208.290909091,24547,148.769696970,LA@1834@376,,SY18-19,,275,0.853100333,Middle,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,1834,I.A. Lewis Elementary School,[6],1000 Mitchell Ave,Ruston,LA,71270,Y,322,275,0,24547,0,4226,165,34368,0,5918,165,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,22844,141.888198758,7465,46.080246914,LA@5201@376,,SY18-19,,220,0.853056499,Primary,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,5201,Lincoln Parish Early Childhood Center,[PK],801 East Mississippi Avenue,Ruston,LA,70270-4699,Y,258,220,0,7465,0,1284,162,22844,0,3935,161,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,31739,193.530487805,21769,132.737804878,LA@1837@376,,SY18-19,,265,0.853061334,Primary,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,1837,Ruston Elementary School,[3-5],200 N Bernard St,Ruston,LA,71270,Y,311,265,0,21769,0,3749,164,31739,0,5467,164,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,61815,376.920731707,24453,149.103658537,LA@1838@376,,SY18-19,,1119,0.853091361,High,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,1838,Ruston High School,[9-12],900 Bearcat Dr,Ruston,LA,71270,Y,1312,1119,0,24453,0,4209,164,61815,0,10645,164,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,55168,334.351515152,29367,177.981818182,LA@1839@376,,SY18-19,,538,0.853122197,Middle,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,1839,Ruston Junior High School,[7-8],1400 Tarbutton Rd,Ruston,LA,71270,Y,631,538,0,29367,0,5056,165,55168,0,9498,165,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,53643,325.109090909,28586,173.248484848,LA@1840@376,,SY18-19,,449,0.853114712,Other,,,,,,,,Lincoln Parish,376,Lincoln Parish School Board,1840,Simsboro High School,[PK K 1-12],1 Tiger Drive,Simsboro,LA,71275,Y,526,449,0,28586,0,4924,165,53643,0,9236,165,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,59594,370.149068323,56477,350.788819876,LA@10768@801532,,SY18-19,,436,0.959213237,Other,,,,,,,,Lincoln Parish,801532,Lincoln Preparatory School: A TMCF Collegiate Acad,10768,Lincoln Preparatory School: A TMCF Collegiate Academy,[K 1-12],407 Central Avenue,Grambling,LA,71245,Y,455,436,0,56477,0,2403,161,59594,0,2534,161,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,56905,323.323863636,68589,389.710227273,LA@1842@377,,SY18-19,,485,0.933373792,High,,,,,,,,Livingston Parish,377,Livingston Parish School Board,1842,Albany High School,[8-12],PO Box 1090,Albany,LA,70711,Y,520,485,0,68589,0,4896,176,56905,0,4062,176,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,62539,355.335227273,34112,193.818181818,LA@1843@377,,SY18-19,,480,0.933403979,Primary,,,,,,,,Livingston Parish,377,Livingston Parish School Board,1843,Albany Lower Elementary School,[PK K 1-2],PO Box 970,Albany,LA,70711,Y,514,480,0,34112,0,2435,176,62539,0,4462,176,N/A
