School ID,School Name,District ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
0060,Wilson Elementary,00670,Overton County,TN,,Crawford,38554,2210  Hanging  Limb HWY,,"PK,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,1924,368,500,,1300,231,318,,,17,17,,,,,,,,,TN,2292,134.823529412,1531,90.058823529,TN@0060@00670,470333001425,SY17-18,,,,Other,,,,,,,
0060,Park View Elementary,00710,Putnam County,TN,,Cookeville,38501,545  Scott  AVE,,"PK,K,1,2,3,4",,,,,,,10/1/2017,10,2017,,,,,,2587,392,589,,1868,192,610,,,12,12,,,,,,,,,TN,2979,248.25,2060,171.666666667,TN@0060@00710,470348001456,SY17-18,,,,Primary,,,,,,,
0060,Oliver Springs Middle,00730,Roane County,TN,,Oliver Springs,37840,317 Roane ST,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,1158,232,988,,673,120,228,,,17,17,,,,,,,,,TN,1390,81.764705882,793,46.647058824,TN@0060@00730,470359001483,SY17-18,,,,Middle,,,,,,,
0060,LaVergne Primary,00750,Rutherford County,TN,,Lavergne,37086,220  Stones  River RD,,"K,1",,,,,,,10/1/2017,10,2017,,,,,,3662,621,1022,,1685,227,391,,,17,17,,,,,,,,,TN,4283,251.941176471,1912,112.470588235,TN@0060@00750,470369001520,SY17-18,,,,Primary,,,,,,,
0060,Sevierville Primary,00780,Sevier County,TN,,Sevierville,37862,1146 Blanton DR,,"PK,K,1,2",,,,,,,10/1/2017,10,2017,,,,,,7228,700,1144,,3619,247,273,,,20,20,,,,,,,,,TN,7928,396.4,3866,193.3,TN@0060@00780,470378001559,SY17-18,,,,Primary,,,,,,,
0060,Union Heights Elementary,00800,Smith County,TN,,Carthage,37030,663  Lebanon  HWY,,"K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,1529,586,1333,,1174,431,1104,,,16,16,,,,,,,,,TN,2115,132.1875,1605,100.3125,TN@0060@00800,470387001607,SY17-18,,,,Other,,,,,,,
0060,Sullivan Central High School,00820,Sullivan County,TN,,Blountville,37617,131  Shipley  Ferry RD,,"N,9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,3368,544,2060,,1479,223,118,,,16,16,,,,,,,,,TN,3912,244.5,1702,106.375,TN@0060@00820,470399001624,SY17-18,,,,High,,,,,,,
0060,Millersville Elementary,00830,Sumner County,TN,,Goodlettsville,37072,1248  Louisville  HWY,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,2227,375,515,,1330,257,225,,,17,17,,,,,,,,,TN,2602,153.058823529,1587,93.352941176,TN@0060@00830,470402001667,SY17-18,,,,Primary,,,,,,,
0060,Alternative Learning Center,00840,Tipton County,TN,,Covington,38019,800 Bert Johnston AVE,,"K,1,2,3,4,5,6,7,8,9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,,,,,,,,,,18.5,18,,,,,,,,,TN,,,,,TN@0060@00840,470408010410,SY17-18,,,,Other,,,,,,,
0060,Jonesborough Elementary,00900,Washington County Schools,TN,,Jonesborough,37659,306  Forest  DR,,"PK,K,1,2,3,4",,,,,,,10/1/2017,10,2017,,,,,,2712,635,1209,,1306,276,222,,,15,15,,,,,,,,,TN,3347,223.133333333,1582,105.466666667,TN@0060@00900,470438001760,SY17-18,,,,Primary,,,,,,,
0060,Sharon School,00920,Weakley County,TN,,Sharon,38255,254 North Woodlawn DR,,"PK,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,2765,0,0,,3065,0,0,,,17,17,,,,,,,,,TN,2765,162.647058824,3065,180.294117647,TN@0060@00920,470447001788,SY17-18,,,,Other,,,,,,,
0060,Woodland Park Elementary,00930,White County,TN,,Sparta,38583,88 Panther DR,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,5751,0,1362,,5842,0,1384,,,17,17,,,,,,,,,TN,5751,338.294117647,5842,343.647058824,TN@0060@00930,470450001980,SY17-18,,,,Primary,,,,,,,
0060,Lipscomb Elementary,00940,Williamson County,TN,,Brentwood,37027,8011  Concord  RD,,"N,PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,443,67,5457,,,,,,,19,19,,,,,,,,,TN,510,26.842105263,,,TN@0060@00940,470453001810,SY17-18,,,,Primary,,,,,,,
0060,Watertown High School,00950,Wilson County,TN,,Watertown,37184,9360 Sparta PIKE,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,1200,274,1156,,478,111,123,,,12,12,,,,,,,,,TN,1474,122.833333333,589,49.083333333,TN@0060@00950,470455001825,SY17-18,,,,High,,,,,,,
0061,Heritage Middle,00050,Blount County,TN,,Maryville,37804,3737  E  Lamar Alex Pkwy,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,3823,551,2507,,1831,272,641,,,16,16,,,,,,,,,TN,4374,273.375,2103,131.4375,TN@0061@00050,470030001041,SY17-18,,,,Middle,,,,,,,
0061,Christenberry Elementary,00470,Knox County,TN,,Knoxville,37917,927 Oglewood AVE,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,7969,0,413,,4428,0,230,,,17,17,,,,,,,,,TN,7969,468.764705882,4428,260.470588235,TN@0061@00470,470222000473,SY17-18,,,,Primary,,,,,,,
0061,Mt Pleasant Middle,00600,Maury County,TN,,Mt. Pleasant,38474,410 Gray LN,,"5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,6684,0,0,,2897,0,0,,,17,17,,,,,,,,,TN,6684,393.176470588,2897,170.411764706,TN@0061@00600,470276001473,SY17-18,,,,Middle,,,,,,,
0061,Sevierville Intermediate School,00780,Sevier County,TN,,Sevierville,37862,416  High  ST,,"3,4,5",,,,,,,10/1/2017,10,2017,,,,,,,,,,,,,,,18.5,18,,,,,,,,,TN,,,,,TN@0061@00780,470378002016,SY17-18,,,,Primary,,,,,,,
0061,Longview,00940,Williamson County,TN,,Spring Hill,37174,2929 Commonwealth DR,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,1331,380,5512,,400,63,853,,,19,19,,,,,,,,,TN,1711,90.052631579,463,24.368421053,TN@0061@00940,470453002139,SY17-18,,,,Primary,,,,,,,
0062,East Brainerd Elementary,00330,Hamilton County,TN,,Chattanooga,37421,7453  E  Brainerd RD,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,14723,0,0,,7514,0,0,,,16,16,,,,,,,,,TN,14723,920.1875,7514,469.625,TN@0062@00330,470159000716,SY17-18,,,,Primary,,,,,,,
0062,LaVergne Middle,00750,Rutherford County,TN,,La Vergne,37086,382 Stone River RD,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,9519,1743,3234,,4310,734,840,,,17,17,,,,,,,,,TN,11262,662.470588235,5044,296.705882353,TN@0062@00750,470369002072,SY17-18,,,,Middle,,,,,,,
0062,Sevierville Middle,00780,Sevier County,TN,,Sevierville,37862,520  High  ST,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,13485,1886,3322,,8141,915,1209,,,20,20,,,,,,,,,TN,15371,768.55,9056,452.8,TN@0062@00780,470378001560,SY17-18,,,,Middle,,,,,,,
0063,Heritage High,00050,Blount County,TN,,Maryville,37804,3741  E  Lamar Alex Pkwy,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,6825,932,5073,,4193,447,984,,,16,16,,,,,,,,,TN,7757,484.8125,4640,290,TN@0063@00050,470030000072,SY17-18,,,,High,,,,,,,
0063,Collierville Middle School,00795,Collierville,TN,,Collierville,38017,580 Quinn RD,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,1786,290,2215,,552,41,148,,,17,17,,,,,,,,,TN,2076,122.117647059,593,34.882352941,TN@0063@00795,470014901575,SY17-18,,,,Middle,,,,,,,
0063,Brick Church Middle,00190,Davidson County,TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,,,,,,,,,,18.5,18,,,,,,,,,TN,,,,,TN@0063@00190,,SY17-18,,,,,,,,,,,
0063,East Lake Elementary,00330,Hamilton County,TN,,Chattanooga,37407,3600 13th AVE,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,8454,0,0,,4815,0,0,,,16,16,,,,,,,,,TN,8454,528.375,4815,300.9375,TN@0063@00330,470159001276,SY17-18,,,,Primary,,,,,,,
0063,Madison Academic High,00570,Jackson-Madison County,TN,,Jackson,38301,179 Allen AVE,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,7050,0,905,,3033,0,390,,,17,17,,,,,,,,,TN,7050,414.705882353,3033,178.411764706,TN@0063@00570,470258002033,SY17-18,,,,High,,,,,,,
0063,Whitwell Elementary,00580,Marion County,TN,,Whitwell,37397,150 Tiger Trail,,"PK,K,1,2,3,4",,,,,,,10/1/2017,10,2017,,,,,,6451,0,251,,5449,0,212,,,17,17,,,,,,,,,TN,6451,379.470588235,5449,320.529411765,TN@0063@00580,470264001471,SY17-18,,,,Primary,,,,,,,
0063,LaVergne High,00750,Rutherford County,TN,,Lavergne,37086,250 Wolverine Trail,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,12524,2429,4176,,4778,689,599,,,17,17,,,,,,,,,TN,14953,879.588235294,5467,321.588235294,TN@0063@00750,470369001987,SY17-18,,,,High,,,,,,,
0063,Bobby Ray Memorial,00890,Warren County,TN,,McMinnville,37110,504 North Chancery ST,,"P4,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,6272,0,1196,,3917,0,747,,,17,17,,,,,,,,,TN,6272,368.941176471,3917,230.411764706,TN@0063@00890,470435000422,SY17-18,,,,Primary,,,,,,,
0063,Renaissance High School,00940,Williamson County,TN,,Franklin,37064,108 Everbright AVE,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,0,0,10,,,,,,,19,19,,,,,,,,,TN,0,0,,,TN@0063@00940,470453001031,SY17-18,,,,High,,,,,,,
0063,Watertown Elementary,00950,Wilson County,TN,,Watertown,37184,741 West Main ST,,"K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,2053,603,1519,,1353,402,614,,,12,12,,,,,,,,,TN,2656,221.333333333,1755,146.25,TN@0063@00950,470455001766,SY17-18,,,,Other,,,,,,,
0064,East Lake Academy,00330,Hamilton County,TN,,Chattanooga,37407,2700 East 34th ST,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,7456,0,0,,4724,0,0,,,16,16,,,,,,,,,TN,7456,466,4724,295.25,TN@0064@00330,470159001285,SY17-18,,,,Middle,,,,,,,
0064,Pearre Creek Elementary,00940,Williamson County,TN,,Franklin,37064,1811 Townsend BLVD,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,164,217,5235,,,,,,,19,19,,,,,,,,,TN,381,20.052631579,,,TN@0064@00940,470453002252,SY17-18,,,,Primary,,,,,,,
0065,Prospect Elementary,00060,Bradley County,TN,,Cleveland,37311,2450 Prospect School RD,,"P4,P3,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,2963,394,1385,,2114,218,342,,,17,17,,,,,,,,,TN,3357,197.470588235,2332,137.176470588,TN@0065@00060,470033000100,SY17-18,,,,High,,,,,,,
0065,Jacksboro Middle School,00070,Campbell County,TN,,Jacksboro,37757,150 Eagle CIR,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,6679,0,682,,3801,0,388,,,17,17,,,,,,,,,TN,6679,392.882352941,3801,223.588235294,TN@0065@00070,470042000123,SY17-18,,,,Middle,,,,,,,
0065,Smoky Mountain Elementary,00150,Cocke County,TN,,Cosby,37722,135  South  32 HWY,,"P4,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,2276,0,290,,1959,0,250,,,17,17,,,,,,,,,TN,2276,133.882352941,1959,115.235294118,TN@0065@00150,470075000284,SY17-18,,,,Other,,,,,,,
0065,Crosswind Elementary School,00795,Collierville,TN,,Collierville,38017,831 West Shelton RD,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,514,63,2784,,172,6,81,,,17,17,,,,,,,,,TN,577,33.941176471,178,10.470588235,TN@0065@00795,470014900147,SY17-18,,,,Primary,,,,,,,
0065,Lead Lower Academy,00190,Davidson County,TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,,,,,,,,,,18.5,18,,,,,,,,,TN,,,,,TN@0065@00190,,SY17-18,,,,,,,,,,,
0065,Mt. View,00970,Dept Of Children Services,TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,,,,,,,,,,18.5,18,,,,,,,,,TN,,,,,TN@0065@00970,,SY17-18,,,,,,,,,,,
0065,Somerville Elementary,00240,Fayette County,TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,,,,,,,,,,18.5,18,,,,,,,,,TN,,,,,TN@0065@00240,,SY17-18,,,,,,,,,,,
0065,Huntland School,00260,Franklin County,TN,,Huntland,37345,400  Gore  ST,,"PK,K,1,2,3,4,5,6,7,8,9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,4299,1299,3547,,2634,828,1465,,,17,17,,,,,,,,,TN,5598,329.294117647,3462,203.647058824,TN@0065@00260,470129000395,SY17-18,,,,Other,,,,,,,
0065,Spring Hill Elementary,00275,Gibson County SSD,TN,,Trenton,38382,84 State Route 188,,"K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,934,93,785,,905,88,884,,,17,17,,,,,,,,,TN,1027,60.411764706,993,58.411764706,TN@0065@00275,470140000421,SY17-18,,,,Other,,,,,,,
0065,Minor Hill School,00280,Giles County,TN,,Minor Hill,38473,13099 Minor Hill HWY,,"PK,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,4222,0,1073,,3361,0,854,,,16,16,,,,,,,,,TN,4222,263.875,3361,210.0625,TN@0065@00280,470141000430,SY17-18,,,,Other,,,,,,,
0065,Tracy Elementary,00310,Grundy County,TN,,Tracy City,37387,276 3rd ST,,"PK,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,4575,0,259,,4812,0,273,,,16,16,,,,,,,,,TN,4575,285.9375,4812,300.75,TN@0065@00310,470153001839,SY17-18,,,,Other,,,,,,,
0065,East Ridge Elementary,00330,Hamilton County,TN,,Chattanooga,37412,1014  John  Ross RD,,"P4,P3,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,15167,0,0,,8992,0,0,,,16,16,,,,,,,,,TN,15167,947.9375,8992,562,TN@0065@00330,470159000500,SY17-18,,,,High,,,,,,,
0065,Mooresburg Elementary,00370,Hawkins County,TN,,Mooresburg,37811,305  Hwy  31,,"P4,PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,1573,187,560,,984,86,235,,,17,17,,,,,,,,,TN,1760,103.529411765,1070,62.941176471,TN@0065@00370,470174000584,SY17-18,,,,Primary,,,,,,,
0065,Towne Acres,00901,Johnson City,TN,,Johnson City,37604,2310  Larkspur  DR,,"K,1,2,3,4",,,,,,,10/1/2017,10,2017,,,,,,840,219,2107,,269,52,262,,,17,17,,,,,,,,,TN,1059,62.294117647,321,18.882352941,TN@0065@00901,470213000690,SY17-18,,,,Primary,,,,,,,
0065,South Doyle High School,00470,Knox County,TN,,Knoxville,37920,2020 Tipton  Station RD,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,12482,0,647,,3734,0,194,,,17,17,,,,,,,,,TN,12482,734.235294118,3734,219.647058824,TN@0065@00470,470222000732,SY17-18,,,,High,,,,,,,
0065,Loretto High School,00500,Lawrence County,TN,,Loretto,38469,525  Second  South AVE,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,2073,616,2848,,1639,332,499,,,16,16,,,,,,,,,TN,2689,168.0625,1971,123.1875,TN@0065@00500,470234000853,SY17-18,,,,High,,,,,,,
0065,Whitwell Middle,00580,Marion County,TN,,Whitwell,37397,1 Butterfly LN,,"5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,5464,0,95,,3640,0,63,,,17,17,,,,,,,,,TN,5464,321.411764706,3640,214.117647059,TN@0065@00580,470264000943,SY17-18,,,,Middle,,,,,,,
0065,Delk-Henson Intermediate School,00590,Marshall County,TN,,Chapel Hill,37034,425 South Horton PKWY,,"4,5,6",,,,,,,10/1/2017,10,2017,,,,,,1204,405,1806,,644,139,549,,,16,16,,,,,,,,,TN,1609,100.5625,783,48.9375,TN@0065@00590,470267002440,SY17-18,,,,Primary,,,,,,,
0065,Mt. Pleasant High,00600,Maury County,TN,,Mt Pleasant,38474,600 North Greenwood AVE,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,5314,0,0,,2980,0,0,,,17,17,,,,,,,,,TN,5314,312.588235294,2980,175.294117647,TN@0065@00600,470276000974,SY17-18,,,,High,,,,,,,
0065,Rogers Creek Elementary,00540,McMinn County,TN,,Athens,37303,137 County Road 82,,"P4,P3,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,3700,0,562,,3312,0,503,,,17,17,,,,,,,,,TN,3700,217.647058824,3312,194.823529412,TN@0065@00540,470282000030,SY17-18,,,,Other,,,,,,,
0065,New Providence Middle,00630,Montgomery County,TN,,Clarksville,37042,146 Cunningham LN,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,9163,1755,2971,,4399,688,1596,,,17,17,,,,,,,,,TN,10918,642.235294118,5087,299.235294118,TN@0065@00630,470303001218,SY17-18,,,,Middle,,,,,,,
0065,A. H. Roberts Elementary,00670,Overton County,TN,,Livingston,38570,301 Zachary ST,,"PK,K,1,2,3,4",,,,,,,10/1/2017,10,2017,,,,,,3303,750,1058,,1812,463,448,,,17,17,,,,,,,,,TN,4053,238.411764706,2275,133.823529412,TN@0065@00670,470333001977,SY17-18,,,,Primary,,,,,,,
0065,Avery Trace Middle,00710,Putnam County,TN,,Cookeville,38501,230 Raider DR,,"5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,4060,392,1766,,2194,227,564,,,12,12,,,,,,,,,TN,4452,371,2421,201.75,TN@0065@00710,470348000497,SY17-18,,,,Middle,,,,,,,
0065,Rhea Central Elementary,00720,Rhea County,TN,,Dayton,37321,1005 Delaware AVE,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,7594,0,456,,4228,0,254,,,16,16,,,,,,,,,TN,7594,474.625,4228,264.25,TN@0065@00720,470351002353,SY17-18,,,,Primary,,,,,,,
0065,Oliver Springs High School,00730,Roane County,TN,,Oliver Springs,37840,419 Kingston AVE,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,1346,284,1193,,707,209,370,,,17,17,,,,,,,,,TN,1630,95.882352941,916,53.882352941,TN@0065@00730,470359001484,SY17-18,,,,High,,,,,,,
0065,Homer Pittard Campus,00750,Rutherford County,TN,,Murfreesboro,37132,923 E. Lytle ST,MTSU Box 4,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,162,33,1383,,73,6,201,,,17,17,,,,,,,,,TN,195,11.470588235,79,4.647058824,TN@0065@00750,470369001521,SY17-18,,,,Primary,,,,,,,
0065,Seymour Primary,00780,Sevier County,TN,,Seymour,37865,717 Boyds Creek RD,,"K,1,2",,,,,,,10/1/2017,10,2017,,,,,,2685,650,2101,,1698,336,950,,,20,20,,,,,,,,,TN,3335,166.75,2034,101.7,TN@0065@00780,470378001561,SY17-18,,,,Primary,,,,,,,
0065,Nannie Berry Elementary,00830,Sumner County,TN,,Hendersonville,37075,138 Indian Lake RD,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,1870,330,3011,,946,140,307,,,17,17,,,,,,,,,TN,2200,129.411764706,1086,63.882352941,TN@0065@00830,470402001668,SY17-18,,,,Primary,,,,,,,
0065,EMAC,00870,Union County,TN,,Maynardville,37807,635 Main,,"K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,,,,,,,,,,18.5,18,,,,,,,,,TN,,,,,TN@0065@00870,470429002278,SY17-18,,,,Other,,,,,,,
0065,Jonesborough Middle,00900,Washington County Schools,TN,,Jonesborough,37659,308  Forest  DR,,"5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,2077,434,930,,911,122,154,,,15,15,,,,,,,,,TN,2511,167.4,1033,68.866666667,TN@0065@00900,470438001761,SY17-18,,,,Middle,,,,,,,
0065,Weakley County Center for Continuing Education,00920,Weakley County,TN,,Dresden,38225,8250 Highway 22,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,,,,,,,,,,18.5,18,,,,,,,,,TN,,,,,TN@0065@00920,470447001789,SY17-18,,,,High,,,,,,,
0065,Nolensville Elementary,00940,Williamson County,TN,,Nolensville,37135,2338 Rocky Fork RD,,"P4,P3,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,576,275,4498,,,,,,,19,19,,,,,,,,,TN,851,44.789473684,,,TN@0065@00940,470453001811,SY17-18,,,,High,,,,,,,
0065,West Elementary,00950,Wilson County,TN,,Mt Juliet,37122,9315  Lebanon  RD,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,952,326,2914,,558,127,673,,,12,12,,,,,,,,,TN,1278,106.5,685,57.083333333,TN@0065@00950,470455001826,SY17-18,,,,Primary,,,,,,,
0066,A. L. Lotts Elementary,00470,Knox County,TN,,Knoxville,37922,9320 Westland DR,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,1555,367,4466,,709,43,681,,,17,17,,,,,,,,,TN,1922,113.058823529,752,44.235294118,TN@0066@00470,470222000076,SY17-18,,,,Primary,,,,,,,
0066,Northeast Elementary,00630,Montgomery County,TN,,Clarksville,37040,3705 Trenton RD,,"P4,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,3487,1366,2510,,3637,1443,4336,,,17,17,,,,,,,,,TN,4853,285.470588235,5080,298.823529412,TN@0066@00630,470303002010,SY17-18,,,,Primary,,,,,,,
0066,Seymour Middle,00780,Sevier County,TN,,Seymour,37865,737 Boyds Creek RD,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,2745,867,2725,,904,293,538,,,20,20,,,,,,,,,TN,3612,180.6,1197,59.85,TN@0066@00780,470378001967,SY17-18,,,,Middle,,,,,,,
0066,Nolensville High School,00940,Williamson County,TN,,Nolensville,37135,1600 Summerlyn DR,,"9,10,11",,,,,,,10/1/2017,10,2017,,,,,,712,207,5398,,267,49,787,,,19,19,,,,,,,,,TN,919,48.368421053,316,16.631578947,TN@0066@00940,470453002428,SY17-18,,,,High,,,,,,,
0067,H. Y. Livesay Middle,00130,Claiborne County,TN,,Harrogate,37752,475 Hwy 63,,"5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,3430,0,534,,1644,0,256,,,16,16,,,,,,,,,TN,3430,214.375,1644,102.75,TN@0067@00130,470063000249,SY17-18,,,,Middle,,,,,,,
0067,Nolachuckey Elementary,00300,Greene County,TN,,Greeneville,37743,565 Nolachuckey RD,,"PK,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,1981,366,1871,,1405,182,400,,,17,17,,,,,,,,,TN,2347,138.058823529,1587,93.352941176,TN@0067@00300,470147001837,SY17-18,,,,Other,,,,,,,
0067,West Hardin Elementary,00360,Hardin County,TN,,Adamsville,38310,25105 Highway 69 South,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,3447,0,122,,2820,0,100,,,19,19,,,,,,,,,TN,3447,181.421052632,2820,148.421052632,TN@0067@00360,470168000562,SY17-18,,,,Primary,,,,,,,
0067,South Doyle Middle,00470,Knox County,TN,,Knoxville,37920,3900  Decatur  RD,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,13285,0,689,,6676,0,346,,,17,17,,,,,,,,,TN,13285,781.470588235,6676,392.705882353,TN@0067@00470,470222000733,SY17-18,,,,Middle,,,,,,,
0067,Northeast Middle,00630,Montgomery County,TN,,Clarksville,37040,3703 Trenton RD,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,6222,2077,4764,,1653,378,534,,,17,17,,,,,,,,,TN,8299,488.176470588,2031,119.470588235,TN@0067@00630,470303002011,SY17-18,,,,Middle,,,,,,,
0067,Dexter Elementary,00792,Shelby County Schools,TN,,Cordova,38016,7105 Dexter RD,,"P4,PK,P3,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,10785,0,0,,11967,0,0,,,17,17,,,,,,,,,TN,10785,634.411764706,11967,703.941176471,TN@0067@00792,470014801907,SY17-18,,,,Primary,,,,,,,
0067,Brentwood Middle,00940,Williamson County,TN,,Brentwood,37027,5324  Murray  LN,,"N,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,269,18,4497,,78,0,154,,,19,19,,,,,,,,,TN,287,15.105263158,78,4.105263158,TN@0067@00940,470453001812,SY17-18,,,,Middle,,,,,,,
0068,Cora Cox Academy,00822,Kingsport City,TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,,,,,,,,,,18.5,18,,,,,,,,,TN,,,,,TN@0068@00822,,SY17-18,,,,,,,,,,,
0068,East Knox County Elementary,00470,Knox County,TN,,Mascot,37806,9315  Rutledge  PIKE,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,6036,0,313,,6319,0,328,,,17,17,,,,,,,,,TN,6036,355.058823529,6319,371.705882353,TN@0068@00470,470222001847,SY17-18,,,,Primary,,,,,,,
0068,Howell Elementary,00600,Maury County,TN,,Columbia,38401,653 Bear Creek PIKE,,"K,1,2,3,4",,,,,,,10/1/2017,10,2017,,,,,,7975,0,0,,7255,0,0,,,17,17,,,,,,,,,TN,7975,469.117647059,7255,426.764705882,TN@0068@00600,470276001118,SY17-18,,,,Primary,,,,,,,
0068,Northeast High,00630,Montgomery County,TN,,Clarksville,37040,3701 Trenton RD,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,6176,1899,5949,,1933,366,763,,,17,17,,,,,,,,,TN,8075,475,2299,135.235294118,TN@0068@00630,470303001855,SY17-18,,,,High,,,,,,,
